"Country","Year","Sector","Site","Station","Reef.zone","Period","level1_code","cover"
"Kenya",2017,"","Lamu","Tausi",NA,"Post","INV",0
"Kenya",2017,"","Lamu","Tausi",NA,"Post","RDC",0
"Kenya",2017,"","Lamu","Tausi",NA,"Post","RUB",8
"Kenya",2017,"","Lamu","Tausi",NA,"Post","SC",0
"Kenya",2017,"","Lamu","Tausi",NA,"Post","SGR",0
"Kenya",2017,"","Lamu","Tausi",NA,"Post","SND",22.33
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","ACOR",0
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","AHAL",30.67
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","AMAC",5.67
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","ATRF",14.67
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","BS",0
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","HC",15.34
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","INV",0.33
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","RDC",1
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","RUB",15
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","SC",1.33
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","SGR",11.67
"Kenya",2017,"","Malindi","Mayunguni",NA,"Post","SND",4.33
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","ACOR",0
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","AHAL",13
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","AMAC",9
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","ATRF",38.33
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","BS",0
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","HC",23
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","INV",1.66
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","RDC",7.67
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","RUB",0.67
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","SC",4.67
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","SGR",0
"Kenya",2017,"","Malindi","North_Reef",NA,"Post","SND",2
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","ACOR",0
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","AHAL",0
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","AMAC",9.5
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","ATRF",2
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","BS",0
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","HC",35
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","INV",1
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","RDC",0.5
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","RUB",0
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","SC",4.5
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","SGR",10.5
"Kenya",2017,"","Shimoni","Kibuyuni",NA,"Post","SND",37
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","ACOR",0
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","AHAL",2.67
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","AMAC",6.67
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","ATRF",7
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","BS",0
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","HC",28.33
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","INV",3.33
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","RDC",0.67
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","RUB",27.67
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","SC",13
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","SGR",3.33
"Kenya",2017,"","Shimoni","Mpunguti-Lower",NA,"Post","SND",7.33
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","ACOR",0
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","AHAL",5.33
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","AMAC",6.67
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","ATRF",6.67
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","BS",0
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","HC",61
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","INV",0.66
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","RDC",1
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","RUB",15.33
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","SC",3
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","SGR",0
"Kenya",2017,"","Shimoni","Mpunguti-Upper",NA,"Post","SND",0.33
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","ACOR",0
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","AHAL",0
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","AMAC",6.33
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","ATRF",23.67
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","BS",0.33
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","HC",34.65
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","INV",4.66
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","RDC",0
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","RUB",1
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","SC",1
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","SGR",13
"Kenya",2017,"","Shimoni","Wasini_Tengefu",NA,"Post","SND",15.33
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","ACOR",0
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","AHAL",18.74
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","ALG",0.56
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","AMAC",13.6
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","ATRF",40.62
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","BS",2.24
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","DC",0.53
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","HC",11.2
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","INV",0
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","RDC",0.8
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","RUB",1.33
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","SC",0
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","SGR",3.61
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post","SND",6.76
"Kenya",2017,"","Watamu","Coral_Garden_2","Lagoon","Post",NA,0
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","ACOR",0.28
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","AHAL",19.94
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","ALG",4.31
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","AMAC",12.77
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","ATRF",35.1
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","BS",1.94
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","DC",0
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","HC",9.21
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","INV",1.67
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","RDC",0
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","RUB",2.16
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","SC",0
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","SGR",9.07
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post","SND",3.57
"Kenya",2017,"","Watamu","Richard_Bernets_2","Lagoon","Post",NA,0
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","ACOR",0
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","AHAL",16.97
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","ALG",0
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","AMAC",3.83
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","ATRF",43.73
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","BS",2.5
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","DC",0
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","HC",19.17
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","INV",0.57
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","RDC",0.28
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","RUB",6.58
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","SC",0
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","SGR",5.56
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post","SND",0.82
"Kenya",2017,"","Watamu","Uyombo","Lagoon","Post",NA,0
