"Country","Year","Sector","Site","Station","Reef.zone","benthic_name2","benthic_code","mean_cover","sd","Organization","Period","Source"
"Seychelles",2017,"","Cerf Island","Habitation","Reef Flat","Soft coral","SC",0,NA,"MCSS","Post","New"
"Seychelles",2017,"","Cerf Island","Habitation","Reef Flat","Recent Dead Coral","RDC",0,NA,"MCSS","Post","New"
"Seychelles",2017,"","Cerf Island","Habitation","Reef Flat","Algae","ALG",0,NA,"MCSS","Post","New"
"Seychelles",2017,"","Cerf Island","Habitation","Reef Flat","Sponge","Spog",2,NA,"MCSS","Post","New"
"Seychelles",2017,"","Cerf Island","Habitation","Reef Flat","Bare substrate","BS",24,NA,"MCSS","Post","New"
"Seychelles",2017,"","Cerf Island","Habitation","Reef Flat","Rubble","RUB",19,NA,"MCSS","Post","New"
"Seychelles",2017,"","Cerf Island","Habitation","Reef Flat","Sand","SND",4,NA,"MCSS","Post","New"
"Seychelles",2017,"","Cerf Island","Habitation","Reef Flat","Silt","SIL",0,NA,"MCSS","Post","New"
"Seychelles",2017,"","Cerf Island","Habitation","Reef Flat","Other","OT",0,NA,"MCSS","Post","New"
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Coral","HC",27,NA,"MCSS","Pre","New"
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Soft coral","SC",0,NA,"MCSS","Pre","New"
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Recent Dead Coral","RDC",4,NA,"MCSS","Pre","New"
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Algae","ALG",2,NA,"MCSS","Pre","New"
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Sponge","Spog",1,NA,"MCSS","Pre","New"
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Bare substrate","BS",22,NA,"MCSS","Pre","New"
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Rubble","RUB",24,NA,"MCSS","Pre","New"
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Sand","SND",21,NA,"MCSS","Pre","New"
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Silt","SIL",0,NA,"MCSS","Pre","New"
"Seychelles",2016,"","Cerf Island","Habitation","Reef Flat","Other","OT",1,NA,"MCSS","Pre","New"
"Seychelles",2015,NA,"Aldabra","All_deep_sites","C","Coral","HC",17,NA,"","Pre","GCRMN"
"Seychelles",2015,NA,"Aldabra","All_shallow_sites","C","Coral","HC",30,NA,"","Pre","GCRMN"
"Seychelles",2014,NA,"Aldabra","All_deep_sites","C","Coral","HC",30,NA,"","Pre","GCRMN"
"Seychelles",2014,NA,"Aldabra","All_shallow_sites","C","Coral","HC",15,NA,"","Pre","GCRMN"
"Seychelles",2013,NA,"Aldabra","All_deep_sites","C","Coral","HC",23,NA,"","Pre","GCRMN"
"Seychelles",2013,NA,"Aldabra","All_shallow_sites","C","Coral","HC",27,NA,"","Pre","GCRMN"
"Seychelles",2008,NA,"Aldabra","All_deep_sites","C","Coral","HC",18,NA,"","Pre","GCRMN"
"Seychelles",2008,NA,"Aldabra","All_shallow_sites","C","Coral","HC",17,NA,"","Pre","GCRMN"
"Seychelles",2006,NA,"Aldabra","All_deep_sites","C","Coral","HC",19,NA,"","Pre","GCRMN"
"Seychelles",2006,NA,"Aldabra","All_shallow_sites","C","Coral","HC",15,NA,"","Pre","GCRMN"
"Seychelles",2005,NA,"Aldabra","All_deep_sites","C","Coral","HC",24,NA,"","Pre","GCRMN"
"Seychelles",2005,NA,"Aldabra","All_shallow_sites","C","Coral","HC",16,NA,"","Pre","GCRMN"
"Seychelles",2003,NA,"Aldabra","All_deep_sites","C","Coral","HC",22,NA,"","Pre","GCRMN"
"Seychelles",2003,NA,"Aldabra","All_shallow_sites","C","Coral","HC",12,NA,"","Pre","GCRMN"
"Seychelles",2002,NA,"Aldabra","All_deep_sites","C","Coral","HC",17,NA,"","Pre","GCRMN"
"Seychelles",2002,NA,"Aldabra","All_shallow_sites","C","Coral","HC",11,NA,"","Pre","GCRMN"
"Seychelles",2001,NA,"Aldabra","All_deep_sites","C","Coral","HC",20,NA,"","Pre","GCRMN"
"Seychelles",2001,NA,"Aldabra","All_shallow_sites","C","Coral","HC",10,NA,"","Pre","GCRMN"
"Seychelles",1999,NA,"Aldabra","All_deep_sites","C","Coral","HC",29,NA,"","Pre","GCRMN"
"Seychelles",1999,NA,"Aldabra","All_shallow_sites","C","Coral","HC",16,NA,"","Pre","GCRMN"
"Seychelles",2011,NA,"North Reef","Coral_Gardens_North","U","Coral","HC",33,NA,"GIF","Pre","GCRMN"
"Seychelles",2012,NA,"North Reef","Coral_Gardens_North","U","Coral","HC",27,NA,"GIF","Pre","GCRMN"
"Seychelles",2013,NA,"North Reef","Coral_Gardens_North","U","Coral","HC",39,NA,"GIF","Pre","GCRMN"
"Seychelles",2014,NA,"North Reef","Coral_Gardens_North","U","Algae-macro/fleshy","AMAC",23,NA,"GIF","Pre","GCRMN"
"Seychelles",2014,NA,"North Reef","Coral_Gardens_North","U","Coral","HC",15,NA,"GIF","Pre","GCRMN"
"Seychelles",2015,NA,"North Reef","Coral_Gardens_North","U","Algae-macro/fleshy","AMAC",10,NA,"GIF","Pre","GCRMN"
"Seychelles",2015,NA,"North Reef","Coral_Gardens_North","U","Coral","HC",48,NA,"GIF","Pre","GCRMN"
"Seychelles",2011,NA,"North Reef","Coral_Gardens_South","U","Coral","HC",18,NA,"GIF","Pre","GCRMN"
"Seychelles",2012,NA,"North Reef","Coral_Gardens_South","U","Coral","HC",33,NA,"GIF","Pre","GCRMN"
"Seychelles",2013,NA,"North Reef","Coral_Gardens_South","U","Coral","HC",33,NA,"GIF","Pre","GCRMN"
"Seychelles",2014,NA,"North Reef","Coral_Gardens_South","U","Algae-macro/fleshy","AMAC",33,NA,"GIF","Pre","GCRMN"
"Seychelles",2014,NA,"North Reef","Coral_Gardens_South","U","Coral","HC",5,NA,"GIF","Pre","GCRMN"
"Seychelles",2015,NA,"North Reef","Coral_Gardens_South","U","Algae-macro/fleshy","AMAC",8,NA,"GIF","Pre","GCRMN"
"Seychelles",2015,NA,"North Reef","Coral_Gardens_South","U","Coral","HC",35,NA,"GIF","Pre","GCRMN"
"Seychelles",2011,NA,"North Reef","House_Reef","U","Coral","HC",22,NA,"GIF","Pre","GCRMN"
"Seychelles",2013,NA,"North Reef","House_Reef","U","Coral","HC",20,NA,"GIF","Pre","GCRMN"
"Seychelles",2014,NA,"North Reef","House_Reef","U","Algae-macro/fleshy","AMAC",31,NA,"GIF","Pre","GCRMN"
"Seychelles",2014,NA,"North Reef","House_Reef","U","Coral","HC",5,NA,"GIF","Pre","GCRMN"
"Seychelles",2015,NA,"North Reef","House_Reef","U","Algae-macro/fleshy","AMAC",0,NA,"GIF","Pre","GCRMN"
"Seychelles",2015,NA,"North Reef","House_Reef","U","Coral","HC",9,NA,"GIF","Pre","GCRMN"
"Seychelles",2011,NA,"North Reef","North_East_Point","U","Coral","HC",18,NA,"GIF","Pre","GCRMN"
"Seychelles",2013,NA,"North Reef","North_East_Point","U","Coral","HC",30,NA,"GIF","Pre","GCRMN"
"Seychelles",2014,NA,"North Reef","North_East_Point","U","Algae-macro/fleshy","AMAC",23,NA,"GIF","Pre","GCRMN"
"Seychelles",2014,NA,"North Reef","North_East_Point","U","Coral","HC",8,NA,"GIF","Pre","GCRMN"
"Seychelles",2015,NA,"North Reef","North_East_Point","U","Algae-macro/fleshy","AMAC",1,NA,"GIF","Pre","GCRMN"
"Seychelles",2015,NA,"North Reef","North_East_Point","U","Coral","HC",41,NA,"GIF","Pre","GCRMN"
"Seychelles",2011,NA,"North Reef","Sprat_City","U","Coral","HC",56,NA,"GIF","Pre","GCRMN"
"Seychelles",2012,NA,"North Reef","Sprat_City","U","Coral","HC",54,NA,"GIF","Pre","GCRMN"
"Seychelles",2013,NA,"North Reef","Sprat_City","U","Coral","HC",57,NA,"GIF","Pre","GCRMN"
"Seychelles",2014,NA,"North Reef","Sprat_City","U","Algae-macro/fleshy","AMAC",10,NA,"GIF","Pre","GCRMN"
"Seychelles",2014,NA,"North Reef","Sprat_City","U","Coral","HC",0,NA,"GIF","Pre","GCRMN"
"Seychelles",2015,NA,"North Reef","Sprat_City","U","Algae-macro/fleshy","AMAC",0,NA,"GIF","Pre","GCRMN"
"Seychelles",2015,NA,"North Reef","Sprat_City","U","Coral","HC",82,NA,"GIF","Pre","GCRMN"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Acropora branching","acb",2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Acropora digitate","acd",11.32,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Algae-coralline","ACOR",2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Acropora tabulate","act",4.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Algae-Halimeda","AHAL",3.1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Algae-macro/fleshy","AMAC",1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Bare substrate","BS",9.4,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","encrusting","ce",0.9,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","massive","cm",3.4,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","submassive","cs",0.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Dead Standing coral","DC",16.98,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Favia","fav",2.9,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Goniastrea","gon",1.6,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Inverts-other","INV",2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","mushroom","mush",1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Pavona","pav",1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Pocillopora","poc",2.9,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Porites branching","porB",2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Porites massive","porM",2.1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Recent Dead Coral","RDC",2.6,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Rubble","RUB",19.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"nkandzoni","Fore reef","Soft coral","SC",7.9,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","Acropora branching","acb",0.17,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","Acropora digitate","acd",4.83,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","Anemone","Anem",0.33,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","Bare substrate","BS",22.83,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","branching","cb",0.17,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","encrusting","ce",6.58,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","foliaceous","cf",21.17,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","massive","cm",3.58,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","Dead Standing coral","DC",11.58,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","Coral","HC",0.25,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","mushroom","mush",0.33,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","Porites branching","porB",17.17,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","Rubble","RUB",8.67,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bimbini","Back reef","Sand","SND",2.33,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Acropora branching","acb",6.42,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Acropora digitate","acd",14.67,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Acropora tabulate","act",0.42,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Bare substrate","BS",26.42,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","encrusting","ce",5.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","foliaceous","cf",0.33,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","massive","cm",7.75,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Dead Standing coral","DC",4.67,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Favia","fav",1.58,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Goniastrea","gon",24.75,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Hydroids","Hydr",0.08,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","mushroom","mush",0.25,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Pocillopora","poc",0.17,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Porites branching","porB",3,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"wani","Fore reef","Rubble","RUB",4,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","Acropora digitate","acd",17.92,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","Bare substrate","BS",18.17,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","encrusting","ce",4.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","massive","cm",29.42,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","submassive","cs",2.67,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","Dead Standing coral","DC",3.08,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","Porites massive","porM",2.67,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","Rubble","RUB",7.75,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","Soft coral","SC",0.17,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","Silt","SIL",1.33,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Itsandra","Back reef","Sand","SND",12.33,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Acropora branching","acb",10.1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Acropora digitate","acd",23,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Acropora encrusting","ace",0.8,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Acropora tabulate","act",0.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Algae-Halimeda","AHAL",1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Dead Standing coral","DC",8.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Favia","fav",4.6,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Goniastrea","gon",1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Inverts-other","INV",1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","mushroom","mush",3.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Pavona","pav",1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Pocillopora","poc",1.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Porites branching","porB",2.1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Porites massive","porM",15.4,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Recent Dead Coral","RDC",4,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Rubble","RUB",11.4,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Mea","Fore reef","Sand","SND",11.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"mitsamiuli","Back reef","Acropora digitate","acd",18.62,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"mitsamiuli","Back reef","Anemone","Anem",1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"mitsamiuli","Back reef","Bare substrate","BS",5.83,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"mitsamiuli","Back reef","encrusting","ce",1.18,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"mitsamiuli","Back reef","massive","cm",22.92,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"mitsamiuli","Back reef","Dead Standing coral","DC",14.77,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"mitsamiuli","Back reef","Coral","HC",0.92,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"mitsamiuli","Back reef","Porites branching","porB",14.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"mitsamiuli","Back reef","Rubble","RUB",9.25,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"mitsamiuli","Back reef","Sand","SND",11.32,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","Acropora branching","acb",3.34,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","Acropora digitate","acd",13.9,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","Acropora tabulate","act",8.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","Bare substrate","BS",6.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","branching","cb",1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","encrusting","ce",5.3,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","massive","cm",47.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","Millepora","cme",0.1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","submassive","cs",8.26,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","Recent Dead Coral","RDC",1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","Rubble","RUB",2.6,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","Soft coral","SC",1.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Moroni","Fore reef","Sand","SND",1.1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bambao","Back reef","Bare substrate","BS",47.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bambao","Back reef","encrusting","ce",3.68,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bambao","Back reef","foliaceous","cf",1.83,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bambao","Back reef","massive","cm",17.42,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bambao","Back reef","Dead Standing coral","DC",24.32,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bambao","Back reef","Coral","HC",0.83,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"bambao","Back reef","Silt","SIL",4.42,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Acropora digitate","acd",14.4,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Algae-coralline","ACOR",1.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Algae-Halimeda","AHAL",3.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Algae-macro/fleshy","AMAC",1.8,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Anemone","Anem",0.7,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","encrusting","ce",0.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","massive","cm",14.7,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Dead Standing coral","DC",13.4,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Diploastrea","dip",0.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Favia","fav",1.7,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Galaxea","gal",1.5,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Pavona","pav",4.3,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Pocillopora","poc",6.1,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Porites branching","porB",3.9,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Porites massive","porM",1.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Recent Dead Coral","RDC",5.8,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Rubble","RUB",18.7,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Sand","SND",5.2,NA,"Comoros fieldwork","Post","New"
"Comoros",2017,"",NA,"Sambia","Fore reef","Unidentified","UNID",0.9,NA,"Comoros fieldwork","Post","New"
"Comoros",2009,"",NA,"bambao","Back reef","Coral","HC",14,NA,"","Pre","GCRMN"
"Comoros",2011,"",NA,"bambao","Back reef","Coral","HC",25,NA,"","Pre","GCRMN"
"Comoros",1999,NA,NA,"mitsamiuli","Back reef","Coral","HC",43,NA,"","Pre","GCRMN"
"Comoros",2004,NA,NA,"mitsamiuli","Back reef","Coral","HC",33,NA,"","Pre","GCRMN"
"Comoros",2005,NA,NA,"mitsamiuli","Back reef","Coral","HC",43,NA,"","Pre","GCRMN"
"Comoros",2007,NA,NA,"mitsamiuli","Back reef","Coral","HC",43,NA,"","Pre","GCRMN"
"Comoros",2015,NA,NA,"mitsamiuli","Back reef","Coral","HC",43,NA,"","Pre","GCRMN"
"Comoros",1999,NA,NA,"nkandzoni","Fore reef","Coral","HC",33,NA,"","Pre","GCRMN"
"Comoros",2003,NA,NA,"nkandzoni","Fore reef","Coral","HC",48,NA,"","Pre","GCRMN"
"Comoros",2004,NA,NA,"nkandzoni","Fore reef","Coral","HC",51,NA,"","Pre","GCRMN"
"Comoros",2005,NA,NA,"nkandzoni","Fore reef","Coral","HC",65,NA,"","Pre","GCRMN"
"Comoros",2007,NA,NA,"nkandzoni","Fore reef","Coral","HC",63,NA,"","Pre","GCRMN"
"Comoros",2015,NA,NA,"nkandzoni","Fore reef","Coral","HC",61,NA,"","Pre","GCRMN"
"Tanzania",2011,NA,"Mtwara","Bwahari",NA,"Algae-macro/fleshy","AMAC",10,NA,"","Pre","GCRMN"
"Tanzania",2011,NA,"Mtwara","Bwahari",NA,"Coral","HC",43,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Kitelele",NA,"Algae-coralline","ACOR",3,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Kitelele",NA,"Algae-macro/fleshy","AMAC",9,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Kitelele",NA,"Bare substrate","BS",41,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Kitelele",NA,"Dead Standing coral","DC",24,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Kitelele",NA,"Coral","HC",11,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Kitelele",NA,"Soft coral","SC",6,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Kitelele",NA,"Spongy","SPG",3,NA,"","Pre","GCRMN"
"Tanzania",2011,NA,"Mtwara","Lanzi",NA,"Algae-macro/fleshy","AMAC",5,NA,"","Pre","GCRMN"
"Tanzania",2011,NA,"Mtwara","Lanzi",NA,"Coral","HC",27,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Matenga",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Matenga",NA,"Algae-macro/fleshy","AMAC",1,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Matenga",NA,"Bare substrate","BS",13,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Matenga",NA,"Dead Standing coral","DC",47,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Matenga",NA,"Coral","HC",34,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Matenga",NA,"Soft coral","SC",0,NA,"","Pre","GCRMN"
"Tanzania",1999,NA,"Mtwara","Matenga",NA,"Spongy","SPG",3,NA,"","Pre","GCRMN"
"Tanzania",2011,NA,"Mtwara","Naumbu",NA,"Algae-macro/fleshy","AMAC",32,NA,"","Pre","GCRMN"
"Tanzania",2011,NA,"Mtwara","Naumbu",NA,"Coral","HC",25,NA,"","Pre","GCRMN"
"Tanzania",2011,NA,"Mtwara","Pemba",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN"
"Tanzania",2011,NA,"Mtwara","Pemba",NA,"Coral","HC",51,NA,"","Pre","GCRMN"
"Tanzania",2009,NA,"Songosongo","Amana_South",NA,"Coral","HC",41,NA,"","Pre","GCRMN"
"Tanzania",2011,NA,"Songosongo","Amana_South",NA,"Coral","HC",56,NA,"","Pre","GCRMN"
"Tanzania",2015,NA,"Songosongo","Amana_South",NA,"Algae-coralline","ACOR",13,NA,"","Pre","GCRMN"
